timestamp,status,confidence,perclos,ear,mar,yawn,head_pitch,head_yaw,acc_x,acc_y,acc_z,temp,hr,spo2,pred_alert,pred_drowsy,pred_fatigued
1766734184.0210636,ALERT,0.99,100.0,0.06,0.005,0.0,-7.25,22.95,0,0,0,0.0,0.0,0,0.992,0.007,0.001
1766734184.3152633,ALERT,0.99,100.0,0.06,0.005,0.0,-7.25,22.95,0,0,0,0.0,0.0,0,0.992,0.007,0.001
1766734184.7395635,ALERT,0.99,100.0,0.06,0.005,0.0,-8.44,16.69,0,0,0,0.0,0.0,0,0.992,0.008,0.001
1766734185.4438574,ALERT,0.99,66.7,0.326,0.002,0.0,-6.24,15.38,0,0,0,0.0,0.0,0,0.992,0.007,0.001
1766734185.7979102,ALERT,0.99,66.7,0.326,0.002,0.0,-6.24,15.38,0,0,0,0.0,0.0,0,0.991,0.008,0.001
1766734186.2135327,ALERT,0.99,33.3,0.335,0.001,0.0,-6.35,18.07,0,0,0,0.0,0.0,0,0.991,0.008,0.001
1766734186.5479145,ALERT,0.99,33.3,0.335,0.001,0.0,-6.35,18.07,0,0,0,0.0,0.0,0,0.991,0.008,0.001
1766734187.0244606,ALERT,0.99,0.0,0.343,0.003,0.0,-5.64,15.58,0,0,0,0.0,0.0,0,0.991,0.008,0.001
1766734187.6293359,ALERT,0.99,0.0,0.343,0.003,0.0,-5.64,15.58,0,0,0,0.0,0.0,0,0.991,0.008,0.001
1766734188.535854,ALERT,0.99,0.0,0.26,0.004,0.0,-7.2,17.21,0,0,0,0.0,0.0,0,0.991,0.008,0.001
1766734189.2388463,ALERT,0.99,0.0,0.26,0.004,0.0,-8.63,17.48,0,0,0,0.0,0.0,0,0.991,0.008,0.001
1766734189.7315667,ALERT,0.99,0.0,0.327,0.004,0.0,-6.46,17.81,0,0,0,0.0,0.0,0,0.991,0.008,0.001
1766734190.026138,ALERT,0.99,0.0,0.327,0.004,0.0,-6.46,17.81,0,0,0,0.0,0.0,0,0.991,0.008,0.001
1766734190.7293284,ALERT,0.99,0.0,0.316,0.002,0.0,-7.52,20.2,0,0,0,0.0,0.0,0,0.991,0.008,0.001
1766734191.5220666,ALERT,0.99,0.0,0.339,0.005,0.0,-7.24,20.59,0,0,0,0.0,0.0,0,0.991,0.008,0.001
1766734191.8729253,ALERT,0.99,0.0,0.329,0.005,0.0,-7.64,21.53,0,0,0,0.0,0.0,0,0.991,0.008,0.001
1766734192.2210114,ALERT,0.99,0.0,0.329,0.005,0.0,-7.64,21.53,0,0,0,0.0,0.0,0,0.991,0.008,0.001
1766734204.9104495,NO_FACE,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766734217.6506538,ALERT,0.99,0.0,0.328,0.01,0.0,-0.15,-0.44,0,0,0,0.0,0.0,0,0.993,0.007,0.0
1766734218.0344903,ALERT,0.99,0.0,0.328,0.01,0.0,-0.68,0.74,0,0,0,0.0,0.0,0,0.993,0.007,0.0
1766734218.5394933,ALERT,0.99,0.0,0.301,0.008,0.0,0.29,-2.05,0,0,0,0.0,0.0,0,0.993,0.007,0.0
1766734219.2120476,ALERT,0.99,0.0,0.329,0.006,0.0,-0.14,0.38,0,0,0,0.0,0.0,0,0.993,0.007,0.0
1766734219.8589814,ALERT,0.99,0.0,0.334,0.007,0.0,-1.17,-0.23,0,0,0,0.0,0.0,0,0.993,0.007,0.0
1766734220.2851584,ALERT,0.99,0.0,0.334,0.007,0.0,-1.17,-0.23,0,0,0,0.0,0.0,0,0.993,0.007,0.0
1766734220.7156982,ALERT,0.99,0.0,0.312,0.01,0.0,0.02,0.01,0,0,0,0.0,0.0,0,0.993,0.007,0.0
1766734221.5270634,ALERT,0.99,0.0,0.339,0.005,0.0,-0.74,0.24,0,0,0,0.0,0.0,0,0.993,0.007,0.0
1766734221.7929962,ALERT,0.99,0.0,0.339,0.005,0.0,-0.74,0.24,0,0,0,0.0,0.0,0,0.993,0.007,0.0
1766734222.215381,ALERT,0.99,0.0,0.324,0.006,0.0,-0.78,-0.52,0,0,0,0.0,0.0,0,0.993,0.007,0.0
1766734222.9809852,ALERT,0.99,0.0,0.326,0.006,0.0,-1.49,-1.73,0,0,0,0.0,0.0,0,0.993,0.007,0.0
1766734223.2729895,ALERT,0.99,0.0,0.326,0.006,0.0,0.06,-1.5,0,0,0,0.0,0.0,0,0.993,0.007,0.0
1766734223.7275975,ALERT,0.99,0.0,0.357,0.005,0.0,0.06,-1.5,0,0,0,0.0,0.0,0,0.993,0.007,0.0
1766734224.064497,ALERT,0.99,0.0,0.357,0.005,0.0,-2.21,2.59,0,0,0,0.0,0.0,0,0.993,0.007,0.0
1766734224.519251,ALERT,0.99,16.7,0.05,0.001,0.0,-2.21,2.59,0,0,0,0.0,0.0,0,0.993,0.007,0.0
1766734225.146808,ALERT,0.99,33.3,0.062,0.004,0.0,-1.03,5.53,0,0,0,0.0,0.0,0,0.993,0.007,0.0
1766734226.0190413,ALERT,0.99,33.3,0.34,0.006,0.0,-0.75,4.29,0,0,0,0.0,0.0,0,0.993,0.007,0.0
1766734226.7178628,ALERT,0.99,33.3,0.356,0.001,0.0,-0.27,0.72,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734227.2422853,ALERT,0.99,0.0,0.353,0.011,0.0,-2.11,-0.17,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734227.5271344,ALERT,0.99,0.0,0.353,0.011,0.0,-2.11,-0.17,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734228.2228866,ALERT,0.99,0.0,0.345,0.008,0.0,-2.63,2.25,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734229.015152,ALERT,0.99,0.0,0.333,0.003,0.0,-0.54,8.94,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734229.3807259,ALERT,0.99,0.0,0.345,0.018,0.0,-1.1,2.31,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734229.7140949,ALERT,0.99,0.0,0.345,0.018,0.0,-1.41,2.68,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734230.461487,ALERT,0.99,0.0,0.34,0.006,0.0,-1.91,4.18,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734230.7928014,ALERT,0.99,0.0,0.34,0.006,0.0,-1.91,4.18,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734231.215322,ALERT,0.99,33.3,0.069,0.009,0.0,-3.99,-1.18,0,0,0,0.0,0.0,0,0.993,0.007,0.0
1766734231.5460413,ALERT,0.99,33.3,0.069,0.009,0.0,-3.99,-1.18,0,0,0,0.0,0.0,0,0.993,0.007,0.0
1766734232.025237,ALERT,0.99,66.7,0.048,0.005,0.0,-4.72,0.03,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734232.628178,ALERT,0.99,100.0,0.049,0.001,0.0,-5.34,4.51,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734233.5461626,ALERT,0.99,100.0,0.093,0.006,0.0,-1.99,-0.06,0,0,0,0.0,0.0,0,0.992,0.007,0.001
1766734234.2175167,ALERT,0.99,66.7,0.339,0.008,0.0,-1.08,6.18,0,0,0,0.0,0.0,0,0.992,0.007,0.001
1766734234.7468922,ALERT,0.99,66.7,0.339,0.008,0.0,-1.08,6.18,0,0,0,0.0,0.0,0,0.992,0.008,0.001
1766734235.03856,ALERT,0.99,50.0,0.242,0.007,0.0,-2.76,5.0,0,0,0,0.0,0.0,0,0.992,0.008,0.001
1766734235.7401977,ALERT,0.99,16.7,0.258,0.004,0.0,-2.76,5.0,0,0,0,0.0,0.0,0,0.992,0.008,0.001
1766734236.5452893,ALERT,0.99,16.7,0.339,0.008,0.0,3.92,-10.05,0,0,0,0.0,0.0,0,0.992,0.008,0.001
1766734236.9061625,ALERT,0.99,16.7,0.339,0.008,0.0,-2.64,11.39,0,0,0,0.0,0.0,0,0.991,0.008,0.001
1766734237.214477,ALERT,0.99,16.7,0.339,0.008,0.0,-2.64,11.39,0,0,0,0.0,0.0,0,0.991,0.008,0.001
1766734237.9999733,ALERT,0.99,0.0,0.364,0.003,0.0,-3.14,12.95,0,0,0,0.0,0.0,0,0.991,0.008,0.001
1766734238.3150675,ALERT,0.99,0.0,0.332,0.002,0.0,-3.11,8.62,0,0,0,0.0,0.0,0,0.991,0.008,0.001
1766734238.7177033,ALERT,0.99,0.0,0.332,0.002,0.0,-3.11,8.62,0,0,0,0.0,0.0,0,0.991,0.008,0.001
1766734239.079403,ALERT,0.99,0.0,0.372,0.01,0.0,-2.37,14.24,0,0,0,0.0,0.0,0,0.991,0.008,0.001
1766734239.5222259,ALERT,0.99,0.0,0.372,0.01,0.0,-2.37,14.24,0,0,0,0.0,0.0,0,0.991,0.008,0.001
1766734240.1652226,ALERT,0.99,0.0,0.372,0.001,0.0,-4.21,12.67,0,0,0,0.0,0.0,0,0.991,0.008,0.001
1766734241.0425904,ALERT,0.99,0.0,0.36,0.002,0.0,-4.73,12.12,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734241.7182622,ALERT,0.99,0.0,0.366,0.003,0.0,-3.95,13.43,0,0,0,0.0,0.0,0,0.992,0.008,0.001
1766734359.670945,NO_FACE,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766734370.1404235,ALERT,0.99,0.0,0.326,0.012,0.0,-4.12,-9.17,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734370.5219462,ALERT,0.99,0.0,0.326,0.012,0.0,-4.71,-12.49,0,0,0,0.0,0.0,0,0.993,0.007,0.0
1766734370.9046102,ALERT,0.99,0.0,0.326,0.012,0.0,-4.71,-12.49,0,0,0,0.0,0.0,0,0.993,0.007,0.0
1766734371.2546945,ALERT,0.99,0.0,0.349,0.002,0.0,-2.57,-9.38,0,0,0,0.0,0.0,0,0.993,0.007,0.0
1766734371.627996,ALERT,0.99,0.0,0.349,0.002,0.0,-2.57,-9.38,0,0,0,0.0,0.0,0,0.993,0.007,0.0
1766734372.0036318,ALERT,0.99,0.0,0.339,0.01,0.0,-4.38,-10.68,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734372.3386438,ALERT,0.99,0.0,0.339,0.01,0.0,-4.38,-10.68,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734372.7199643,ALERT,0.99,33.3,0.065,0.001,0.0,-8.9,-9.31,0,0,0,0.0,0.0,0,0.993,0.007,0.0
1766734373.100221,ALERT,0.99,33.3,0.065,0.001,0.0,-8.9,-9.31,0,0,0,0.0,0.0,0,0.993,0.007,0.0
1766734373.4234731,ALERT,0.99,33.3,0.345,0.002,0.0,-6.97,-10.63,0,0,0,0.0,0.0,0,0.993,0.007,0.0
1766734373.8013651,ALERT,0.99,33.3,0.345,0.002,0.0,-6.97,-10.63,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734374.1793902,ALERT,0.99,33.3,0.339,0.004,0.0,-4.99,-8.58,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734374.5035613,ALERT,0.99,33.3,0.339,0.004,0.0,-4.99,-8.58,0,0,0,0.0,0.0,0,0.992,0.007,0.001
1766734374.881471,ALERT,0.99,33.3,0.339,0.004,0.0,-4.99,-8.58,0,0,0,0.0,0.0,0,0.992,0.007,0.001
1766734375.2527885,ALERT,0.99,0.0,0.337,0.003,0.0,-5.34,-11.51,0,0,0,0.0,0.0,0,0.992,0.007,0.001
1766734375.5841825,ALERT,0.99,0.0,0.337,0.003,0.0,-5.34,-11.51,0,0,0,0.0,0.0,0,0.992,0.007,0.001
1766734375.9693377,ALERT,0.99,0.0,0.336,0.003,0.0,-6.44,-9.68,0,0,0,0.0,0.0,0,0.992,0.007,0.001
1766734376.349024,ALERT,0.99,0.0,0.336,0.003,0.0,-6.44,-9.68,0,0,0,0.0,0.0,0,0.992,0.007,0.001
1766734376.611534,NO_FACE,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766734376.9709973,NO_FACE,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766734377.2799003,NO_FACE,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766734386.6683412,ALERT,0.99,0.0,0.378,0.01,0.0,-4.94,4.94,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734387.0429778,ALERT,0.99,0.0,0.364,0.004,0.0,-4.48,3.28,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734387.4131227,ALERT,0.99,0.0,0.364,0.004,0.0,-4.48,3.28,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734387.784686,ALERT,0.99,0.0,0.399,0.007,0.0,-5.19,2.61,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734388.1566012,ALERT,0.99,0.0,0.399,0.007,0.0,-4.49,2.37,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734388.552484,ALERT,0.99,0.0,0.379,0.014,0.0,-4.49,2.37,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734388.8994536,ALERT,0.99,0.0,0.379,0.014,0.0,-5.93,1.41,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734389.287031,ALERT,0.99,0.0,0.379,0.014,0.0,-5.93,1.41,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734389.6573899,ALERT,0.99,0.0,0.362,0.014,0.0,-6.35,-0.57,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734389.9966712,ALERT,0.99,0.0,0.362,0.014,0.0,-6.35,-0.57,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734390.3743005,ALERT,0.99,0.0,0.372,0.002,0.0,-3.98,1.22,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734390.7531648,ALERT,0.99,0.0,0.372,0.002,0.0,-3.98,1.22,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734391.0968866,ALERT,0.99,0.0,0.399,0.007,0.0,-5.83,4.05,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734391.4681227,ALERT,0.99,0.0,0.399,0.007,0.0,-5.83,4.05,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734391.846014,ALERT,0.99,0.0,0.393,0.003,0.0,-6.71,4.85,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734392.1880236,ALERT,0.99,0.0,0.393,0.003,0.0,-6.71,4.85,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734392.5681272,ALERT,0.99,0.0,0.392,0.004,0.0,-6.71,4.85,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734392.949384,ALERT,0.99,0.0,0.392,0.004,0.0,-6.16,2.46,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734393.2692797,ALERT,0.99,0.0,0.392,0.004,0.0,-6.16,2.46,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734393.6428087,ALERT,0.99,0.0,0.374,0.003,0.0,-5.85,1.73,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734394.0137427,ALERT,0.99,0.0,0.374,0.003,0.0,-5.85,1.73,0,0,0,0.0,0.0,0,0.993,0.007,0.0
1766734394.3654382,ALERT,0.99,0.0,0.391,0.004,0.0,-6.33,3.4,0,0,0,0.0,0.0,0,0.993,0.007,0.0
1766734394.761531,ALERT,0.99,0.0,0.391,0.004,0.0,-6.33,3.4,0,0,0,0.0,0.0,0,0.993,0.007,0.0
1766734395.1450646,ALERT,0.99,0.0,0.384,0.001,0.0,-4.01,1.49,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734395.447635,ALERT,0.99,0.0,0.384,0.001,0.0,-4.01,1.49,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734395.8193529,ALERT,0.99,0.0,0.387,0.008,0.0,-6.8,3.13,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734396.1991715,ALERT,0.99,0.0,0.387,0.008,0.0,-6.8,3.13,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734396.5341127,ALERT,0.99,0.0,0.375,0.003,0.0,-6.8,3.13,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734396.904969,ALERT,0.99,0.0,0.375,0.003,0.0,-5.12,3.4,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734397.2807372,ALERT,0.99,0.0,0.375,0.003,0.0,-5.12,3.4,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734397.611942,ALERT,0.99,0.0,0.395,0.003,0.0,-4.75,5.3,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734397.9968846,ALERT,0.99,0.0,0.395,0.003,0.0,-4.75,5.3,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734398.3665056,ALERT,0.99,0.0,0.373,0.003,0.0,-5.52,3.93,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734398.7111282,ALERT,0.99,0.0,0.373,0.003,0.0,-5.52,3.93,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734399.0878222,ALERT,0.99,33.3,0.056,0.001,0.0,-7.72,-2.02,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734399.4667096,ALERT,0.99,33.3,0.056,0.001,0.0,-7.72,-2.02,0,0,0,0.0,0.0,0,0.993,0.007,0.0
1766734399.8071117,ALERT,0.99,33.3,0.347,0.004,0.0,-2.81,-6.96,0,0,0,0.0,0.0,0,0.993,0.007,0.0
1766734400.1880574,ALERT,0.99,33.3,0.347,0.004,0.0,-2.81,-6.96,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734400.5717554,ALERT,0.99,33.3,0.343,0.003,0.0,-2.81,-6.96,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734400.8859172,ALERT,0.99,33.3,0.343,0.003,0.0,-1.71,-5.37,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734401.2545457,ALERT,0.99,33.3,0.343,0.003,0.0,-1.71,-5.37,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734401.6334214,ALERT,0.99,0.0,0.349,0.002,0.0,-2.59,-5.06,0,0,0,0.0,0.0,0,0.992,0.007,0.001
1766734401.9716265,ALERT,0.99,0.0,0.349,0.002,0.0,-2.59,-5.06,0,0,0,0.0,0.0,0,0.992,0.007,0.001
1766734402.3538404,ALERT,0.99,0.0,0.34,0.011,0.0,-0.89,-11.17,0,0,0,0.0,0.0,0,0.992,0.007,0.001
1766734402.7230694,ALERT,0.99,0.0,0.34,0.011,0.0,-0.89,-11.17,0,0,0,0.0,0.0,0,0.992,0.007,0.001
1766734403.0725942,ALERT,0.99,0.0,0.337,0.008,0.0,-4.85,-7.86,0,0,0,0.0,0.0,0,0.992,0.007,0.001
1766734403.440547,ALERT,0.99,0.0,0.337,0.008,0.0,-4.85,-7.86,0,0,0,0.0,0.0,0,0.992,0.007,0.001
1766734403.8213801,ALERT,0.99,33.3,0.057,0.003,0.0,-3.19,-10.08,0,0,0,0.0,0.0,0,0.992,0.007,0.0
1766734404.1577802,ALERT,0.99,33.3,0.057,0.003,0.0,-3.19,-10.08,0,0,0,0.0,0.0,0,0.992,0.007,0.001
1766734404.544748,ALERT,0.99,66.7,0.071,0.003,0.0,-3.19,-10.08,0,0,0,0.0,0.0,0,0.992,0.007,0.001
1766734405.026636,ALERT,0.99,66.7,0.071,0.003,0.0,-2.86,-11.32,0,0,0,0.0,0.0,0,0.992,0.007,0.001
1766734405.7167196,ALERT,0.99,66.7,0.348,0.002,0.0,-1.56,-9.82,0,0,0,0.0,0.0,0,0.992,0.008,0.001
1766734406.271064,ALERT,0.99,33.3,0.317,0.012,0.0,-2.57,-8.05,0,0,0,0.0,0.0,0,0.991,0.008,0.001
1766734406.7714036,ALERT,0.99,33.3,0.317,0.012,0.0,-2.57,-8.05,0,0,0,0.0,0.0,0,0.991,0.008,0.001
1766734407.2153347,ALERT,0.99,0.0,0.353,0.007,0.0,-3.42,-5.3,0,0,0,0.0,0.0,0,0.991,0.008,0.001
1766734408.0315285,ALERT,0.99,0.0,0.35,0.008,0.0,-1.41,-8.62,0,0,0,0.0,0.0,0,0.991,0.008,0.001
1766734408.4593613,ALERT,0.99,0.0,0.35,0.008,0.0,-1.41,-8.62,0,0,0,0.0,0.0,0,0.991,0.008,0.001
1766734409.5312781,ALERT,0.99,0.0,0.362,0.002,0.0,-1.36,-2.93,0,0,0,0.0,0.0,0,0.991,0.008,0.001
1766734410.2198782,ALERT,0.99,0.0,0.322,0.005,0.0,10.07,-14.12,0,0,0,0.0,0.0,0,0.991,0.008,0.001
1766734410.629517,ALERT,0.99,0.0,0.322,0.005,0.0,10.07,-14.12,0,0,0,0.0,0.0,0,0.991,0.008,0.001
1766734411.0334277,ALERT,0.99,0.0,0.334,0.016,0.0,13.96,-13.91,0,0,0,0.0,0.0,0,0.991,0.008,0.001
1766734411.706287,ALERT,0.99,0.0,0.356,0.013,0.0,13.96,-13.91,0,0,0,0.0,0.0,0,0.991,0.008,0.001
1766734412.5467858,ALERT,0.99,0.0,0.378,0.055,0.0,14.65,-10.72,0,0,0,0.0,0.0,0,0.992,0.008,0.001
1766734413.2181923,ALERT,0.99,0.0,0.378,0.055,0.0,9.86,-15.82,0,0,0,0.0,0.0,0,0.993,0.007,0.0
1766734413.835302,NO_FACE,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766734417.6511264,NO_FACE,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766734417.8976924,NO_FACE,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766734427.7140403,NO_FACE,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766734428.087713,NO_FACE,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766734428.9683352,NO_FACE,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766734429.2165082,NO_FACE,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766734443.215646,ALERT,0.99,0.0,0.388,0.018,0.0,-6.75,-11.62,0,0,0,0.0,0.0,0,0.993,0.007,0.0
1766734444.031011,ALERT,0.99,16.7,0.271,0.009,0.0,-6.17,-11.47,0,0,0,0.0,0.0,0,0.993,0.007,0.0
1766734444.4793417,ALERT,0.99,16.7,0.271,0.009,0.0,-6.17,-11.47,0,0,0,0.0,0.0,0,0.993,0.007,0.0
1766734445.5322986,ALERT,0.99,16.7,0.313,0.008,0.0,-7.28,-10.34,0,0,0,0.0,0.0,0,0.993,0.007,0.0
1766734446.2151256,ALERT,0.99,0.0,0.309,0.001,0.0,-5.98,-13.09,0,0,0,0.0,0.0,0,0.993,0.007,0.0
1766734446.6442378,ALERT,0.99,0.0,0.309,0.001,0.0,-5.98,-13.09,0,0,0,0.0,0.0,0,0.993,0.007,0.0
1766734447.02441,ALERT,0.99,33.3,0.214,0.062,0.0,-15.76,-3.05,0,0,0,0.0,0.0,0,0.993,0.007,0.0
1766734447.7259417,ALERT,0.99,0.0,0.0,0.0,0.0,-15.76,-3.05,0,0,0,0.0,0.0,0,0.993,0.007,0.0
1766734448.463973,NO_FACE,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766734448.7237587,NO_FACE,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766734449.1502569,NO_FACE,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766734450.2176847,NO_FACE,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766734450.650582,NO_FACE,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766734454.9152672,NO_FACE,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766734455.1550465,NO_FACE,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766734455.943433,NO_FACE,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766734456.2232413,NO_FACE,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766734456.6525185,NO_FACE,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
1766734456.9750621,NO_FACE,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
